-427.29;190.68;-669.12;1
720.89;-122.13;-174.9;0
872.22;-944.6;-658.31;0
-569.98;-766.85;-568.39;0
693.3;-969.54;100.84;0
-740.22;879.56;-915.08;1
-172.45;-330.6;-983.52;0
541.79;-579.25;-62.61;0
-470;892.22;652.22;1
-760.91;-602.78;935.67;1
-777.4;-471.41;-904.95;0
-170.56;-572.92;273.17;0
438.6;463.3;208.06;1
144.21;501.97;855.15;1
538.65;-712.34;-876.03;0
-216.64;512.42;-111.67;1
-218.05;676.89;-777.91;1
-55.42;691.52;-240.35;1
881.01;-32.24;-426.64;0
-561.58;-878.62;881.39;1
713.18;272.49;-314.75;0
247.9;66.87;334.36;1
-600.58;928.08;-414.96;1
159.73;133.13;-9.43;0
-338.12;532.44;-970.51;1
-52.42;183.54;-629.2;0
-256.18;161.92;-579.53;0
-253.54;-948.73;338.38;0
675.26;40.07;814.96;1
-419.63;363.39;494.32;1
-139.88;-782.84;-307.85;0
919;-947.66;934.71;0
909.98;597.11;533.85;1
9.63;992.45;-765.58;1
793.93;209.1;226.33;0
399.15;-137.21;-255.78;0
-569.69;536.21;-351.07;1
-347.27;144.46;291.98;1
540;882.36;-354.02;1
-843.06;-783.76;978.76;1
860.89;960.14;-975.04;0
419.43;-835.81;-92.18;0
750.02;657.87;-572.19;0
-983.29;-150.99;302.72;1
371.86;-237.58;-482.3;0
-847.22;-445.7;891.86;1
560.13;93.62;796.85;1
784.14;-999.99;-694.31;0
-547.72;31.19;-194.88;1
557.95;-943.97;968.8;0
-981.16;-38.16;-535.41;1
-281.42;997.23;960.1;1
431.55;-869.95;501.22;0
-611.98;254.76;641.77;1
-774;174.64;962.49;1
653.61;165.52;611.37;1
551.64;105.13;-575.32;0
771.89;-717.24;-534.13;0
-911.08;941.4;-77.65;1
458.79;865.99;-745.73;0
319.73;-203.87;-225.58;0
843.91;-204.54;977.96;0
254.63;710.01;709.43;1
-705.5;624.11;232.45;1
33.96;-607.1;700.82;0
913.01;-885.6;949.74;0
-598.23;720.47;-458.63;1
193.86;-118.62;-403.42;0
-90.1;-872.7;265.31;0
-15.69;795.87;635.53;1
116.71;873.35;147.68;1
878.28;314.89;780.7;1
693.18;361.37;946.71;1
-686.57;-30.65;-716.82;1
601.35;-318.66;193.26;0
-73.61;878.5;-489.46;1
-61.77;595.76;-912.37;0
54.31;-153.93;-349;0
572.86;96.16;-841.62;0
-15.24;929.39;-745.23;1
-272.99;386.44;804.25;1
70.52;748.72;666.42;1
18.39;426.72;636.32;1
181.46;673.01;751.65;1
80.73;-732.38;-142.5;0
947.71;-153.59;-642.24;0
-330.24;-449.39;253.96;1
753.17;350.9;921.51;1
-551.19;243.53;168.33;1
858.3;-815.11;-598.02;0
-728.1;-923.12;101.13;0
-526.45;-172.83;-983.5;0
-262.67;-360.41;-992.67;0
106.07;504.26;165.23;1
-459.16;-669.7;-574.57;0
-896.56;755.22;919.16;1
-859.4;-493.85;-552.07;0
603.56;925.78;173.36;1
-926.3;984.11;859.97;1
976.05;-301.14;616.58;0
626.3;112.46;-101.05;0
-908.46;43.61;-657.24;1
749.27;-817.73;473.5;0
14.37;-887.41;-847.31;0
958.46;532.84;151.7;0
-621.7;-562.93;747.59;1
175.44;-919.2;-864.17;0
-118.18;3.84;261.53;1
66.17;933.81;-472.87;1
714.22;544.12;-307.59;0
652.85;-631.08;-634.3;0
224.05;630.24;737.06;1
119.48;540.93;-872.31;0
-293.46;171;98.85;1
-18.82;422;465.44;1
-111.05;-704.09;-820.56;0
-343.31;-474.53;-324.34;0
-997.39;203.61;642.87;1
584.62;-557.33;31.59;0
-632.91;-873.5;361.91;0
645.63;934.72;-807.08;0
-540.57;-225.9;230.55;1
-551.12;542.89;-760.11;1
-716.92;431.87;-243.6;1
-409.45;170.39;527.27;1
-65.31;703.43;-988.98;1
-362.56;-676.1;162.73;0
942.75;867.13;-541.29;0
-814.15;-54.6;496.41;1
385.8;222.62;156.82;1
-271.36;129.77;635.39;1
239.75;762.76;-45.45;1
-827.14;960.22;591.9;1
529.4;17.95;451.33;0
865.98;653.62;-283.9;0
162.14;-2.73;160.75;0
984.26;-233.92;-3.18;0
994.09;-711;-161.96;0
6.22;884.22;-531.64;1
74.47;69.26;772.18;1
711.87;-831.53;929.45;0
970.58;508.31;-881.6;0
-956.78;-668.77;902.95;1
438.48;-18.2;268.44;0
-259.78;544.59;-824.72;1
-432.84;65.9;717.33;1
562.87;58.45;-558.46;0
85.17;-573.5;-742.81;0
-18.54;455.17;512.64;1
632.63;299.51;-652.93;0
-529.97;392.19;591.85;1
-997.37;342.65;-27.26;1
531.62;-462.23;-792.33;0
599.24;-136.63;339.25;0
-622.34;-619.03;-464.61;0
-140.05;806.71;-746.84;1
-635.24;-439.56;-436.72;0
703.69;601.52;362.86;1
295.77;239.03;-124.83;0
-349;745.85;70.23;1
-917.49;-83.58;-556.81;1
-795.57;282.19;840.71;1
-595.42;-862.01;-555.57;0
-160.01;-896.55;19.58;0
840.33;463.62;-316.5;0
851.48;711.77;-263.5;0
-819.11;382.79;362.23;1
329.62;622.79;984.11;1
905.96;-220.34;634.62;0
-175.16;771.5;-592.13;1
863.85;285.68;348.75;0
249.92;-806.67;635.55;0
430.61;-905.96;-879.85;0
462.08;388.03;973.1;1
-294.88;-132.17;777.92;1
227.2;-632.69;-374.21;0
-44.23;49.15;-195.74;0
-514.23;-37.49;-676.22;0
-52.4;-455.43;955.32;1
-204.83;49.1;107.05;1
-544.81;5.3;202.17;1
-633.52;46.7;-36.87;1
609.76;-287.72;-44.4;0
-293.82;-829.68;-401.38;0
-428.12;-161.44;343.49;1
879.79;-507.92;621.62;0
-675.72;526.34;-942.01;1
-760.39;-57.43;-899.86;0
473.43;131.55;-380.64;0
-882.05;-539.52;-449.29;0
262.07;845.34;-295.39;1
-396.02;353.33;-131.53;1
-228.43;-21.57;-584.68;0
483.12;-612.88;492.04;0
-487.96;-123.75;545;1
722.3;267.56;872.86;1
-688.27;-480.5;-376.13;0
-565.41;-752.38;-923.12;0
595.98;-588.71;-458.35;0
386.38;526.74;553.57;1
-690.82;235.55;126.36;1
-308.79;-898.05;-139.3;0
968.43;26.27;271.68;0
312.13;-200.77;699.59;1
-328.61;-310.76;-772.44;0
-867.58;-168.18;-924.42;0
-952.33;-494.36;-384.73;1
-139.89;93.29;-776.87;0
-863.74;346.56;-19.48;1
956.37;402.07;812.35;1
-141.69;426.8;-503.88;1
-331.7;-335.93;616.26;1
334.24;-562.4;-652.51;0
135.44;684;-840.4;0
-687.06;-789.34;454.69;1
-909.03;297.23;-920.5;1
-335.45;-652.24;16.57;0
609.09;717.03;-85.56;1
590.95;-344.29;-814.15;0
453.66;-262;591.62;0
-351.79;-108.41;898.79;1
-719.45;-509.75;-480.97;0
421.92;459.32;-945.17;0
355.58;-576.69;-34.5;0
-459.24;-178.48;-97.88;1
-123.49;-987.89;575.55;0
-426.4;872.27;533.83;1
136.59;-174.63;-880.14;0
-35.09;-682.43;249.78;0
-435.44;606.46;-999.73;1
-210.91;-713.65;61.27;0
417.61;-962.54;-142.38;0
-104.35;293.4;-740.26;0
826.76;-466.63;140.86;0
-217.85;-740.82;-113.65;0
206.84;-608.49;732.79;0
-526.66;314.91;-9.54;1
969.09;624.74;668.81;1
365.71;-279.99;-9.17;0
-56.27;-94.66;-193.02;0
607.53;39.8;-518.04;0
523.27;680.93;-158.74;1
891.79;-669.84;-968.01;0
583.61;294.53;927.56;1
-216.52;608.45;12.34;1
-991.9;-590.44;-811.82;0
886.55;98.78;-618.55;0
152.39;427.47;-176.7;1
-576;-839.58;-941.4;0
-247.13;699.57;561.94;1
-866.79;-954.33;-880.13;0
728.53;-239.28;-146.92;0
669.13;-257.64;-753.16;0
-927.52;899.23;686.65;1
-444.73;-296.04;512.96;1
-218.72;947.8;-574.14;1
-117.71;290.87;801.28;1
207.87;864.48;-888.56;1
