644.75;-429.11;111.77;0
-238.03;378.98;-491.61;1
468.12;874.61;-909.65;0
-979;522.52;484.39;1
-946.57;-393.24;-571.24;1
-740.85;-662.66;-112.38;0
933.58;-335.87;-391.67;0
200.63;-381.23;816.36;1
480.09;-949.33;-755.49;0
824.95;-321.53;-846.02;0
890.81;-244.02;705.63;0
736.72;-957.52;-879.55;0
813.64;-291.3;-982.35;0
440.14;456.5;968.02;1
-815.84;-38.33;486.46;1
-762.74;-463.63;-385.4;0
833.98;324.71;621.88;1
982.74;682.23;442.92;1
267.45;558.95;-680.02;0
-956.17;-214.79;-976.98;0
-174.44;461.62;735.37;1
629.22;-671.31;626.91;0
-733.06;59.17;611.5;1
-769.91;784.23;309.87;1
754.16;728.05;-164.58;0
126.15;-545.03;-488.79;0
-203.21;430.19;717.19;1
191.66;618.24;-297.02;1
895.31;233.76;-279.83;0
249.32;209.85;-625.39;0
-831.97;229.98;-117.27;1
474.79;-32.63;-852.74;0
-901.2;-743.75;-569.72;0
-614.25;454.94;134.72;1
810.25;-59.19;80.85;0
816.15;-112.29;173.9;0
-863.56;472.63;765.91;1
-644.53;-986.15;176.98;0
-904.45;618.41;14.63;1
56.46;670.47;-303.46;1
230.18;418.18;960.17;1
-172.04;243.88;755.32;1
264.76;698.61;-945.3;0
636.61;-488.09;871.43;0
882.62;463.39;96.83;0
-107.72;-64.54;-772.59;0
-295.76;103.01;-727.07;0
-118.86;-161.03;45.84;0
-140.79;-664.66;-963.82;0
340.45;-34.89;816.83;1
-744.57;-751.79;-311.75;0
-373.21;-962.95;-428.59;0
256.7;521.51;-433.85;0
-226.42;167.09;-353.98;1
275.24;301.61;335.14;1
636.23;749.73;-701.41;0
-300.54;-460.17;-785.81;0
-111.72;-714.12;579.47;0
773.69;-499.14;-926.84;0
-205.71;-91.94;554.53;1
-423.72;-151.42;-342.69;0
-828.58;16.59;203.29;1
-840.39;572.06;-552.56;1
-533.8;-49.01;-845;0
-259.71;873.07;622.87;1
-201.14;644.91;991.74;1
195.98;929.2;783.5;1
-750.12;74.35;-178.35;1
521.99;872.07;414.75;1
-780.17;-899.04;243.72;0
-593.04;-638.68;-666.12;0
-992.79;-502.14;821.72;1
909.01;98.39;957.24;1
868.69;893.3;743.12;1
-975.56;16.43;946.24;1
-586.54;282.11;519.48;1
92.07;372.91;100.1;1
485.37;59.3;-574.57;0
-154.8;-490.22;494.55;1
107.14;-296.79;-797.65;0
602.71;160.86;-757.99;0
-939.88;-554.91;169.35;1
906.43;-953.58;-876.42;0
591.23;921.15;-144.49;1
812.12;245.25;-249.2;0
-776.46;503.02;-560.25;1
-966.95;78.74;-997.75;1
-483.71;-600.59;-266.46;0
794.19;351.28;-966.75;0
-98.34;-533.24;649.12;1
7.51;528.74;433.17;1
810.22;638.19;-886.44;0
418.71;301.97;871.69;1
383.27;667.65;21.93;1
419.17;838.57;23.52;1
-320.83;-149.77;-281.49;0
768.98;932.18;-386.89;0
-544.35;488.9;303.99;1
-890.37;-886.75;-359.34;0
174.62;521.64;-649.66;0
-872.15;422.9;-947.44;1
240.21;432.18;-476.81;0
739.35;120.35;-752.46;0
-895.2;419.32;457.99;1
-512.61;222.49;-502.39;1
-252.95;346.23;821.09;1
-865.7;607.88;402.66;1
824.26;-756.62;623.65;0
-650.08;224.6;-818.34;1
-440.83;805.58;916.18;1
761.51;343.57;-922.46;0
984.55;147.89;-366.71;0
811.02;-522.89;-453.18;0
442.35;-223.32;777.06;0
-884.31;328.58;-300.19;1
835.58;-204.41;-875.02;0
-940.5;298.22;-951;1
-884.36;180.25;-20.54;1
533.28;768.29;-61.54;1
-579.23;-191.71;182.83;1
-34.73;-796.05;932.72;0
-70.77;995.99;470.99;1
-206.83;377.52;589.66;1
718.59;593.75;350.17;1
303.91;181.81;561.51;1
889.11;-845.28;300.99;0
863.21;317.01;92.2;0
-135.46;234.89;773.81;1
409.14;-160.57;920.99;1
-305.04;-30.47;381.18;1
-737.46;746.24;-359.63;1
-120.23;-735.24;-952.05;0
-496.04;-998.22;667.77;0
555.35;883.4;647.67;1
413.69;292.51;408.62;1
-669.9;-771.15;694.57;1
-495.61;-906.64;-25.62;0
100.45;-529.78;-81.93;0
400.73;-678.72;-359.88;0
-183.92;372.67;343.19;1
502.09;-462.28;-619.27;0
341.08;-438.02;-742.74;0
-790.9;264.25;-861.29;1
760.87;-886.19;254.07;0
250.49;673.06;-894.52;0
-541.55;-799.08;735.16;1
